대여소 그룹,대여소 명,대여 일자 / 월,대여 건수
송파구,2641.송파역 4번출구,202108,3121
송파구,2642.마천동 성내천 쉼터,202108,1119
송파구,2643.풍납중학교 측면,202108,441
송파구,2644.성내5교 (GS주유소),202108,1356
송파구,2645.잠실나들목2(엘스아파트136동),202108,555
송파구,2646.레이크펠리스101동앞,202108,2664
송파구,2647.잠실 자전거 수리센터 앞,202108,2004
송파구,2648.헬리오시티 112동 앞,202108,1596
송파구,2649.오금공원사거리2,202108,283
송파구,2650.위례22단지 2208동 다리앞,202108,406
송파구,2651.경찰병원역 3번출구 앞,202108,1339
송파구,2652.송파 레미니스1단지 102동 앞,202108,956
송파구,2653.올림픽공원사거리(선수촌아파트),202108,1772
송파구,2654.올림픽선수촌아파트 136동 앞,202108,794
송파구,2655.송이공원,202108,555
송파구,2656.풍납동 아이파크 107동 앞,202108,997
송파구,2657.송파 파인타운 11단지,202108,644
송파구,2658.가락몰 업무동,202108,1329
송파구,2659.서울친환경유통센터,202108,186
송파구,4452. 삼성SDS,202108,2249
송파구,4453. 위례중앙푸르지오 201동 앞,202108,1524
송파구,4454. 위례 포레샤인 1809동 부근,202108,928
송파구,4456. 위례포레샤인 2310동 부근,202108,828
송파구,4457. 아산병원 기숙사 부근,202108,2160
송파구,4458. 서울힐링요양병원 앞,202108,459
송파구,4460. 올림픽훼미리아파트 112동 앞,202108,1088
송파구,4461. 한양3차아파트 3동 앞,202108,342
송파구,4462. 가락중학교 앞,202108,652
송파구,4463. 방이역 2번 출구,202108,725
송파구,4464. 올림픽공원 북2문,202108,1516
송파구,4465. 건영아파트앞 사거리,202108,1541
송파구,4467. 한림연예예술고등학교,202108,772
송파구,4468. 가락1동 주민센터 2,202108,1035
송파구,4469. 거여동 어울림아파트 102동앞,202108,581
송파구,4472. 송파파크데일 1단지 115동 건너편,202108,656
송파구,4473. 마천금호어울림 1차 102동앞,202108,320
송파구,4474. 가락현대 1차 11동 앞,202108,377
송파구,4475. 송파파인타운 4단지 403동,202108,346
송파구,4478. 문정근린공원2,202108,860
송파구,4479. 문정중학교,202108,229
송파구,4480. 가락시장역 롯데마트2,202108,862
송파구,4481. 올림픽공원 북2문 2,202108,2239
송파구,4483. 잠실나들목4,202108,2876
송파구,4484. 잠실나루역4번출구뒤,202108,1580
송파구,4485. 잠실나루역 고가하부,202108,305
송파구,4486. 홈플러스 잠실점,202108,1573
송파구,4488. 문현중.고등학교 사이,202108,185
송파구,4490. 송파파인타운 10단지 1005동,202108,360
송파구,4491. 장지역 1번출구,202108,1002
송파구,4493. 마천사거리 2,202108,557
송파구,4496. 잠실 파크리오 120동 앞,202108,1119
송파구,4497. 아시아선수촌아파트 교차로,202108,765
송파구,4499. 세양청마루 101동 앞,202108,846
송파구,4500. 풍납나들목,202108,1050
송파구,4852. 서울복합물류 게이트 1,202108,1021
송파구,4853. 송파 안전체험교육관,202108,66
송파구,4854. 가락시장역 2번 출구,202108,1001
송파구,4855. 거여5단지 503동 앞,202108,829
송파구,4856. 올림픽공원 서1문 앞,202108,792
송파구,4857. 올림픽공원 장미광장,202108,502
송파구,4859. 잠실나루 나들목,202108,1763
송파구,4860. 가락쌍용2차아파트 103동,202108,845
송파구,4861. 거여삼거리,202108,564
송파구,4862. 올림픽파크텔 맞은편,202108,466
송파구,4863. 잠실나들목5,202108,511
송파구,4864. 송파사거리,202108,2280
송파구,4865. 한성백제역 1번출구 뒤,202108,3391
송파구,4867. 가락대림아파트 앞,202108,791
송파구,4868. 레이크 호텔 앞,202108,1976
송파구,4869. 잠실나들목6,202108,1175
송파구,4870. 몽촌토성역 3번 출구,202108,997
송파구,4871. 오금동 대림아파트 정문,202108,2
송파구,4872. 개롱역 3번 출구 뒤,202108,376
양천구,4507. 삼성전자서비스 신정센터,202108,901
양천구,4508. 유원목동아파트 앞,202108,2149
양천구,4509. 서울영상고교 입구,202108,2617
양천구,4510. 신정네거리역 교차로,202108,1421
양천구,4512. 목동13_14단지 사거리,202108,692
양천구,4514. 목동성당 앞,202108,1941
양천구,4515. 동문굿모닝탑,202108,2870
양천구,4516. 신진빌라,202108,370
양천구,4517. 성보하이드로빌딩,202108,1244
양천구,4518. 청기와빌딩,202108,810
양천구,4519. 양원보도육교,202108,176
양천구,4520. 대성유니드아파트,202108,836
양천구,4522. 다이소신곡시장점,202108,1270
양천구,4523. 구립양천어르신요양센터,202108,195
양천구,4526. 목동아파트2단지 222동 앞,202108,1093
양천구,4527. 목동신시가지아파트6단지,202108,1355
양천구,4528. 양천구청역 1번출구,202108,848
양천구,4530. 버거킹 신월점 앞,202108,555
양천구,4531. 목동아파트 613동 앞,202108,2179
양천구,4532. 목동현대아파트 후문 앞,202108,259
양천구,700. KB국민은행 염창역 지점 앞,202108,1656
양천구,701. 목동사거리 부근,202108,1794
양천구,702. 목4동주민센터 옆,202108,1838
양천구,703. 오목교역 7번출구 앞,202108,4418
양천구,704. 남부법원검찰청 교차로,202108,3002
양천구,706. 신정네거리역,202108,920
양천구,707. 신정3동주민센터,202108,1002
양천구,708. 서울출입국관리사무소 앞,202108,3229
양천구,709. 신정3동 현장민원실 앞,202108,982
양천구,710. 금옥여고보도육교,202108,384
양천구,711. 신일해피트리아파트 앞,202108,1375
양천구,712. 강월초교입구 사거리,202108,764
양천구,713. 양서중학교 옆,202108,781
양천구,714. 한국SGI 양천문화회관 앞,202108,688
양천구,716.신정6동 주민센터 인근,202108,1523
양천구,719. 홍익병원앞 교차로,202108,2160
양천구,720. 서울강월초등학교 앞,202108,804
양천구,722. LG전자베스트샵 신정점,202108,1761
양천구,723. SBS방송국,202108,2131
양천구,724. 계남공원 입구 주출입구 좌측,202108,382
양천구,725. 양강중학교앞 교차로,202108,782
양천구,726. 목동3단지 시내버스정류장,202108,3145
양천구,729. 서부식자재마트 건너편,202108,2439
양천구,731. 서울시 도로환경관리센터,202108,1878
양천구,732. 신월동 이마트,202108,974
양천구,733. 신정이펜하우스314동,202108,653
양천구,734. 신트리공원 입구,202108,2234
양천구,735. 영도초등학교,202108,2858
양천구,736. 오솔길공원,202108,1110
양천구,737. 장수공원,202108,1133
양천구,739. 신월사거리,202108,1297
양천구,740. 으뜸공원,202108,1323
양천구,741. 화곡로 입구 교차로,202108,455
양천구,742. 등촌역 5번 출구 뒤,202108,988
양천구,743. 현대6차아파트 101동 옆,202108,810
양천구,744. 신목동역 2번 출구,202108,2612
양천구,745. 강서초등학교,202108,812
양천구,746. 목동2단지 상가,202108,3325
양천구,747. 목동3단지 상가,202108,1579
양천구,748. 목동운동장,202108,635
양천구,749. 이대 목동병원 앞,202108,1073
양천구,750. 연의근린공원 건너편,202108,867
양천구,752. 성원2차 아파트,202108,1075
양천구,754. 목동1단지아파트 118동 앞,202108,2024
양천구,755. 목동1단지아파트 상가 앞,202108,2634
양천구,756. 목동주차장,202108,1601
양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,202108,573
양천구,758. 한사랑교회 앞,202108,1510
양천구,759. 보아스아파트 앞,202108,969
양천구,760. 잣절보도육교 아래,202108,541
양천구,762. 오목로 무중력지대 앞,202108,1181
양천구,763. 목동11단지 아파트,202108,1613
양천구,764. 목동청소년수련관,202108,2783
양천구,765. 오목교역 3번출구,202108,5192
양천구,766. 신목동역 3번출구,202108,2686
양천구,767.신정숲속마을아파트,202108,413
양천구,768.목동5단지아파트 501동,202108,1632
양천구,769.CBS방송국 앞,202108,3972
양천구,770.목동역5번출구 교통정보센터 앞,202108,6090
양천구,771.목동아파트 703동 앞,202108,2440
양천구,"773.염창역 3, 4번 출구 사이",202108,1999
양천구,774.등촌역 4번 출구,202108,1185
양천구,775.세종그랑시아 앞(102동),202108,964
양천구,776.목마공원,202108,598
양천구,777.신월6차보람아파트 앞,202108,951
양천구,779. 신정1동 주민센터 앞,202108,2403
양천구,780.신정교 하부,202108,3585
양천구,781.신정보도육교 아래,202108,2745
양천구,782.서남병원 후문,202108,749
양천구,"785.양천구청, 보건소 사잇길",202108,4238
양천구,786.목동아파트 8단지 상가동 앞,202108,2139
양천구,787.양천아파트 입구,202108,2710
양천구,788.양천구청역 2번출구 옆,202108,2340
양천구,790.화곡고가 사거리,202108,889
양천구,791.현대하이페리온,202108,2662
양천구,792.목동트라팰리스 웨스턴에비뉴,202108,4236
양천구,793.목동5단지아파트 534동,202108,1945
양천구,794.양천문화회관,202108,2131
양천구,795.양천 해누리타운,202108,2232
양천구,796.목동아파트 14단지 B상가 앞,202108,1651
양천구,797.목동아파트 1422동 1434동 사잇길,202108,2852
영등포구,200. 국회의원회관,202108,277
영등포구,201. 진미파라곤 앞,202108,1705
영등포구,202. 국민일보 앞,202108,4265
영등포구,203. 국회의사당역 3번출구 옆,202108,1743
영등포구,204. 국회의사당역 5번출구 옆,202108,1264
영등포구,205. 산업은행 앞,202108,1926
영등포구,206. KBS 앞,202108,2506
영등포구,207. 여의나루역 1번출구 앞,202108,13615
영등포구,209. 유진투자증권빌딩 앞,202108,2169
영등포구,210. IFC몰,202108,5927
영등포구,211. 여의도역 4번출구 옆,202108,3256
영등포구,212. 여의도역 1번출구 옆,202108,1341
영등포구,213. KT앞,202108,2304
영등포구,214. 금융감독원 앞,202108,1517
영등포구,215. 여의도고교 앞,202108,1628
영등포구,217. NH농협은행 앞,202108,2768
영등포구,219. 롯데캐슬엠파이어 옆,202108,1468
영등포구,220. 미성아파트 A동 앞,202108,1635
영등포구,221. 여의도초교 앞,202108,2233
영등포구,222. 시범아파트버스정류장 옆,202108,2491
영등포구,223. 진주아파트상가 앞,202108,1127
영등포구,224. 롯데캐슬 앞,202108,2265
영등포구,225. 앙카라공원 앞,202108,1697
영등포구,226. 샛강역 1번출구 앞,202108,1918
영등포구,227. 양평2나들목 보행통로 입구,202108,3636
영등포구,228. 선유도역 3번출구 앞,202108,4303
영등포구,229. 양평1 보행육교 앞,202108,2504
영등포구,230. 영등포구청역 1번출구,202108,5913
영등포구,231. 남부고용노동지청 남측,202108,1458
영등포구,232. 양평우림 이비즈센타 앞,202108,2367
영등포구,233. YP 센터 앞,202108,659
영등포구,234. 영등포구민체육센터 앞,202108,1064
영등포구,235. 신길동 우리은행 옆,202108,1007
영등포구,236. 문래동자이아파트 앞,202108,2183
영등포구,238. 제2구민체육센타 앞,202108,971
영등포구,239. 유스호스텔 앞,202108,1339
영등포구,240. 문래역 4번출구 앞,202108,2787
영등포구,241. 신길우성1차아파트 앞 공원,202108,1004
영등포구,242. 신길선원가와인아파트 앞,202108,1214
영등포구,243. 이앤씨드림타워 앞,202108,2728
영등포구,244. 영등포삼환아파트 앞,202108,1981
영등포구,245. 삼성생명 당산사옥 앞,202108,2650
영등포구,247. 당산역 10번출구 앞,202108,6868
영등포구,248. 초원아파트 앞,202108,1873
영등포구,249. 여의도중학교 옆,202108,3077
영등포구,250. 대림아파트 사거리,202108,965
영등포구,251. 서울지방병무청 버스정류장,202108,872
영등포구,252. 보라매역4번출구,202108,1676
영등포구,253. 신풍역 5번출구 인근,202108,871
영등포구,254. 도림신협 앞,202108,1210
영등포구,255. 도림사거리,202108,1728
영등포구,256. 동아에코빌입구,202108,1304
영등포구,257. 신길삼거리(우리은행),202108,2384
영등포구,258. 신길역3번출구,202108,1690
영등포구,259. 대방역6번출구,202108,3652
영등포구,260. 여의도 마리나선착장 앞,202108,953
영등포구,262. 영문초등학교 사거리,202108,3691
영등포구,263. 근로자회관 사거리,202108,3263
영등포구,264. 교보생명보험 앞,202108,1408
영등포구,265. 영등포유통상가 사거리,202108,1579
영등포구,266. 영등포청과시장 사거리,202108,1420
영등포구,267. 삼성화재 사옥 옆,202108,1928
영등포구,268. 그랜드컨벤션센터 앞,202108,2133
영등포구,270. 증권거래소후문교차로,202108,1229
영등포구,271. 샛강생태공원방문자센터 앞,202108,716
영등포구,272. 당산육갑문,202108,6977
영등포구,274. 영등포역지하쇼핑센타 5번출구,202108,4713
영등포구,275. 신동아아파트,202108,3258
영등포구,276. SK 영등포주유소,202108,2915
영등포구,278. 쌍용플레티넘오피스텔,202108,3163
영등포구,279. 영등포 푸르지오 아파트,202108,2108
영등포구,280. 양평동6차현대아파트 앞,202108,2477
영등포구,281. 신동아아파트 앞,202108,1361
영등포구,282. 신한은행,202108,700
영등포구,283. 아크로타워 스퀘어(영등포시장),202108,3210
영등포구,284. 센트럴 푸르지오 시티 앞,202108,2364
영등포구,285. 대림3동사거리(하나은행),202108,683
영등포구,286. 우성아파트 교차로,202108,1553
영등포구,287. 영등포전화국사거리 (서강어린이공원),202108,2311
영등포구,288. 쌍용예가(구청별관),202108,1388
영등포구,289. 대림3동사거리,202108,1157
영등포구,290. 당산동 SK V1 빌딩,202108,1995
영등포구,291. 문래동 하이테크 시티,202108,2592
영등포구,292. 영일 어린이공원,202108,1325
영등포구,293. 충북 미래관,202108,3248
영등포구,295.영등포공원 분수대 앞,202108,313
영등포구,296.KT플라자 영등포점,202108,2321
영등포구,297.국회3문,202108,485
영등포구,298.KBS 연구동 건너편,202108,556
영등포구,299.여의도 순복음교회,202108,928
영등포구,3201.당산skv1센터,202108,1301
영등포구,3202.당산롯데캐슬프레스티지,202108,2452
영등포구,3203.도림동배드민턴체육관,202108,765
영등포구,3204.도림고가도로 밑,202108,879
영등포구,3205.문래현대2차,202108,1
영등포구,3206.문래동 주민센터,202108,1211
영등포구,3207.양남사거리1,202108,558
영등포구,3211.신길 래미안 프레비뉴,202108,498
영등포구,3212.신풍역 6번출구,202108,1245
영등포구,3214.영등포 푸르지오,202108,1759
영등포구,3215.강변삼성래미안,202108,1367
영등포구,3219.영등포역 2번출구,202108,2586
영등포구,3220.래미안에스티움 앞 (신풍로),202108,1359
영등포구,3221.서울특별시 남부교육지원청,202108,610
영등포구,4552. 코레일유통본사,202108,933
영등포구,4553. 당산삼성2차아파트,202108,1691
영등포구,4555. 대림우성2차아파트,202108,656
영등포구,4556. 리버뷰신안인스빌1차 후문,202108,1115
영등포구,4557. 리버뷰신안인스빌2차 후문,202108,1244
영등포구,4558. 대영중고 후문,202108,795
영등포구,4559. 신길역 2번출구,202108,2051
영등포구,4560. 양평동성원아파트,202108,732
영등포구,4561. 양평역 1번출구,202108,3421
영등포구,4563. 여의도 은하아파트,202108,678
영등포구,4564. 63스퀘어,202108,1720
영등포구,4565. 영등포 신세계백화점,202108,3386
영등포구,4566. 대림성원상떼빌아파트,202108,1494
영등포구,4567. 한림대학교 강남성심병원 신관,202108,998
영등포구,4568. 영등포로터리,202108,1310
영등포구,4569. 힐스테이트클래시안아파트,202108,839
영등포구,4571. 문래동롯데캐슬아파트,202108,3369
영등포구,4573. 두산위브아파트,202108,399
영등포구,4574. 영등포시장역 포레나영등포,202108,2024
영등포구,4575. 대림동 e편한세상영등포아델포레,202108,1545
영등포구,4576.보라매sk뷰 108동 앞,202108,826
영등포구,4578.보라매sk뷰,202108,599
영등포구,4579. 국회의사당 본관,202108,389
영등포구,4580. 국회3문,202108,337
영등포구,4581. 국회소통관,202108,353
영등포구,4582. 국회도서관,202108,165
영등포구,4583. 의정관,202108,304
영등포구,4584. 국회2문,202108,281
영등포구,4585. 국회6문,202108,276
영등포구,4588.양남사거리2,202108,845
영등포구,4589. KRX한국거래소(1),202108,138
영등포구,4590. KRX한국거래소(2),202108,224
용산구,4602. 숙명여대앞 버스정류소 주변,202108,313
용산구,4603. 한강GS에클라트 건너편 교통섬,202108,696
용산구,4604. 원효로다목적체육관 앞,202108,499
용산구,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",202108,810
용산구,4607. 국립중앙박물관 -용산가족공원 앞,202108,269
용산구,4608. 국립중앙박물관 정문 앞,202108,174
용산구,4609. 파크타워 104동 앞,202108,271
용산구,4610. 한남나인원 105동 앞,202108,525
용산구,4611. 국제루터교회 앞,202108,253
용산구,4612. 한남 준 J.FSS 앞,202108,171
용산구,4613. 서울갤러리아 앞,202108,282
용산구,4615. 크라운호텔앞 버스정류소,202108,861
용산구,4616. 신용산지하차도 앞,202108,577
용산구,4617. 동원베네스트 건너편,202108,148
용산구,4618. 풍전아파트 건너편,202108,575
용산구,4619. 한강트럼프월드3차 앞,202108,1109
용산구,4620. 삼각지역 14번 출구 앞(교통섬),202108,921
용산구,4622. 한강중학교 앞 버스정류장,202108,429
용산구,4623. 라인프랜즈이태원점 앞,202108,619
용산구,4625. 용산공원갤러리앞,202108,302
용산구,4627. 효창공원앞역 5번출구 옆,202108,542
용산구,4629. 한강초교보도육교 앞,202108,1186
용산구,4632. 용산 푸르지오 파크타운 1단지 앞,202108,121
용산구,800. 목월공원 앞,202108,1112
용산구,802. 한강진역 2번 출구 앞,202108,480
용산구,803. 한남초교 앞 보도육교,202108,155
용산구,805. 문배어린이공원 앞,202108,1063
용산구,806. 전자랜드 본관 앞,202108,36
용산구,807. 서울역 12번 출구 앞,202108,971
용산구,808. 서빙고동 금호맨션 앞,202108,334
용산구,809. 한남 유수지 복개주차장,202108,1670
용산구,810. 이태원지하보도,202108,724
용산구,811. 녹사평역1번출구,202108,724
용산구,812. 용산전쟁기념관,202108,329
용산구,813. 삼각지역 3번출구,202108,1022
용산구,815. LIG강촌아파트 103동앞,202108,1833
용산구,816. 신용산역 6번출구 앞,202108,1869
용산구,817. 삼각지역 4번출구 앞,202108,1484
용산구,818. 숙명여대 입구 교차로,202108,1727
용산구,819. 선린인터넷 고등학교,202108,1252
용산구,820. 청파동입구 교차로,202108,1056
용산구,822. 이촌1동 마을공원,202108,450
용산구,823. 효창동주민센터 앞,202108,326
용산구,825. 서빙고동 주민센터 앞,202108,3879
용산구,827. 국군복지단,202108,156
용산구,828. 숙대입구역 8번,202108,1017
용산구,829. 베르가모앞,202108,2519
용산구,830. 청암자이아파트앞,202108,427
용산구,831. 이태원관광특구입구,202108,444
용산구,832. 이촌1동 주민센터 뒤,202108,1430
용산구,834. 효창공원앞역 3번출구 뒤,202108,1531
용산구,835. 남영역 건너편,202108,1081
용산구,836. 현대자동차서비스 앞,202108,1210
용산구,837. 한남나들목 입구,202108,1606
용산구,838. 숙대입구역 4번출구,202108,1535
용산구,839. 보광동 삼성리버빌아파트 앞,202108,1214
용산구,840. 용산 파크타워 앞,202108,648
용산구,841. 신용산역 1번 출구,202108,2019
용산구,843. 녹사평역 광장,202108,861
용산구,844. 이촌2동 동원베네스트 아파트 앞,202108,1003
용산구,845. 용산 선인상가,202108,879
용산구,846. 용산중학교,202108,1103
용산구,847. 국방부민원실옆,202108,415
용산구,848. 삼각지12번 출구,202108,562
용산구,849. 삼각지 자이아파트,202108,1616
용산구,850. KCC용산월츠타워,202108,821
용산구,851.효창 푸르지오 앞,202108,428
용산구,852.청암자이APT(103동),202108,843
용산구,853.용산역 맞은편,202108,4022
용산구,854.HID 유족동지회 앞,202108,248
용산구,855.이촌역5번출구 앞,202108,204
용산구,857. 현대 안성타워,202108,360
용산구,858.녹사평역3번 출구,202108,324
용산구,859.남산공원 야외식물원 앞,202108,59
용산구,860.LG한강 자이아파트 앞,202108,2124
용산구,863.이촌역2번 출구,202108,314
용산구,864.순천향대학병원(한남오거리),202108,833
용산구,865.하얏트호텔 앞,202108,100
용산구,866.브라운스톤 남산아파트,202108,626
용산구,867.서빙고역 광장(1번출구),202108,477
용산구,869.노들섬 동측 앞,202108,512
용산구,870.노들섬 서측 앞,202108,3882
은평구,4652. 신사두산위브2차아파트 앞,202108,1281
은평구,4653. LG 베스트샵 앞,202108,816
은평구,4654. OK부동산 앞,202108,587
은평구,4657. 다이소앞,202108,1328
은평구,4658. 녹번역1번출구앞,202108,544
은평구,4659. 커피데이응암동지점,202108,965
은평구,4663. 삼성디지털은평불광점앞,202108,765
은평구,4665. 김영혜손뜨개 앞,202108,621
은평구,4667. 폭포동입구 교차로,202108,463
은평구,4668. 기자촌사거리,202108,276
은평구,4671. 청구성심병원 앞,202108,783
은평구,4672. 준빌딩 앞,202108,370
은평구,4674. 녹번역e편한세상 캐슬 정문 앞,202108,1226
은평구,4676. 갈현1동 주민센터,202108,662
은평구,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,202108,827
은평구,900. 은평예술회관,202108,941
은평구,901. 응암1동사무소,202108,859
은평구,902. 진관동 은빛초등학교,202108,500
은평구,903. 은평뉴타운 아이파크,202108,835
은평구,904. 은평뉴타운 푸르지오,202108,770
은평구,905. 구파발역 2번출구,202108,2105
은평구,906. 연신내역 5번출구,202108,3035
은평구,907. CJ 드림시티,202108,4738
은평구,908. 구산역 4번출구,202108,1370
은평구,909. 백련산 힐스테이트 3차,202108,591
은평구,911. 은평평화공원(역촌역4번출구),202108,2525
은평구,912. 응암오거리,202108,2280
은평구,913. 이마트 은평점,202108,3259
은평구,914. 새절역 2번출구,202108,2852
은평구,915. 증산역 4번출구,202108,1698
은평구,916. 평생학습관 앞,202108,1518
은평구,917. 녹번역 4번출구,202108,1131
은평구,919. 서울혁신파크,202108,902
은평구,921. 신도고등학교,202108,324
은평구,922. 연신내역 4번출구,202108,773
은평구,923. 국민은행 연서지점,202108,870
은평구,924. 메뚜기다리,202108,166
은평구,925. 불광역 2번출구,202108,693
은평구,927. 연신내역 3번출구 인근,202108,688
은평구,928. 은평역사한옥박물관,202108,478
은평구,930. 구 서부경찰서 건너편,202108,861
은평구,931. 역촌파출소,202108,3437
은평구,932. 예일여중,202108,1170
은평구,933. LG서비스 역촌점,202108,1889
은평구,934. 신사동 성당,202108,332
은평구,937. 상림마을 롯데캐슬2단지 옆,202108,148
은평구,938. 금암 문화공원,202108,243
은평구,939. 은평구청 교차로,202108,730
은평구,941. 은평뉴타운 도서관,202108,580
은평구,942. 상림마을 생태공원,202108,424
은평구,943. 은평구청 보건소,202108,1979
은평구,945. 기자촌 사거리,202108,257
은평구,946. 독바위역,202108,724
은평구,947. 연신내 선일하이츠빌 정류소,202108,633
은평구,948. 디지털미디어 시티역 4번출구(DMC역),202108,895
은평구,949. 연신내역 1번 출구,202108,1303
은평구,950. 구산역 2번 출구,202108,2027
은평구,952. 서울연신중학교,202108,474
은평구,953. 서울연신초등학교,202108,590
은평구,954. 은평뉴타운구파발9단지,202108,746
은평구,956. 응암시장교차로,202108,2553
은평구,958. 신한은행 응암동 지점 앞,202108,1246
은평구,959. 구파발10단지 인근,202108,437
은평구,960. 구파발역 환승센터,202108,859
은평구,961. 불광역 9번 출구,202108,1446
은평구,962. 은평뉴타운 힐데스하임,202108,1339
은평구,963. 대호프라자아파트,202108,917
은평구,964. 북한산힐스테이트 7차아파트,202108,732
은평구,965. 서울특별시 은평병원,202108,689
은평구,966. 서울혁신파크1,202108,296
은평구,967. 서울혁신파크2,202108,398
은평구,968. 은평뉴타운 상림마을 13단지,202108,265
은평구,969. 은평 지웰테라스,202108,268
은평구,971. 역촌 센트레빌 아파트,202108,507
은평구,972. 수색역,202108,1169
은평구,973.제각말푸르지오 5-1단지 아파트,202108,375
은평구,974.연신초등학교옆 마을마당,202108,159
은평구,975.백련산 힐스테이트상가앞,202108,528
은평구,976.진관고등학교앞,202108,622
은평구,977.신도중학교앞,202108,294
은평구,978.녹번 힐스테이트상가앞,202108,498
은평구,979.원풍빌라앞,202108,634
은평구,982.유니클로 은평점앞,202108,977
은평구,984.상신초등학교앞 버스정류장,202108,1346
은평구,985.은평온누리약국앞,202108,1065
은평구,989.응암 꼬꼬닭치킨호프 앞,202108,1584
은평구,991.흥국사 정류장,202108,145
은평구,992.북한산입구 정류장,202108,352
은평구,993.은평뉴타운 은뜨락아파트앞,202108,707
은평구,994.북한산생태공원입구(교통섬),202108,305
은평구,995.은평다목적체육관,202108,488
은평구,996.응암역2번출구 국민은행 앞,202108,4292
정비센터,9993. 개화정비,202108,0
정비센터,9997.강남센터,202108,26
정비센터,9998. 영남주차장 정비센터,202108,7
정비센터,99999. 영남단말기정비,202108,6
정비센터,도봉정비센터,202108,7
정비센터,상담센터,202108,175
정비센터,상암센터 정비실,202108,5
정비센터,위트콤,202108,7
정비센터,중랑센터,202108,9
정비센터,훈련원센터,202108,1
종로구,301. 경복궁역 7번출구 앞,202108,1639
종로구,302. 경복궁역 4번출구 뒤,202108,2775
종로구,303. 광화문역 1번출구 앞,202108,2311
종로구,305. 종로구청 옆,202108,551
종로구,306. 광화문역 7번출구 앞,202108,523
종로구,307. 서울역사박물관 앞,202108,1002
종로구,308. 광화문 S타워 앞,202108,1833
종로구,309. 광화문역 6번출구 옆,202108,1282
종로구,314. 국립현대미술관,202108,1342
종로구,316. 종각역 1번출구 앞,202108,2132
종로구,326. 안국역 5번출구 앞,202108,1608
종로구,327. 낙원상가 옆,202108,1346
종로구,328. 탑골공원 앞,202108,951
종로구,329. 청계2가 사거리 옆,202108,1410
종로구,334. 종로3가역 2번출구 뒤,202108,1442
종로구,335. 종로3가역 15번출구 앞,202108,1085
종로구,337. 창경궁 입구,202108,685
종로구,338. 세운스퀘어 앞,202108,1167
종로구,339. 종로4가 사거리,202108,1179
종로구,340. 혜화동 로터리,202108,1839
종로구,3401.창신두산아파트,202108,212
종로구,3402.이화공영주차장,202108,679
종로구,3403.서울특별시 교육청,202108,200
종로구,3404.서울특별시 중부교육지원청,202108,210
종로구,3405.파크팰리스,202108,1185
종로구,3406.세종로공원,202108,1089
종로구,3407.안국동사거리(신),202108,1716
종로구,3408.종로타워빌딩,202108,1076
종로구,341. 혜화역 3번출구 뒤,202108,1385
종로구,3410.종로3가역 8번출구,202108,2259
종로구,3411.종묘,202108,987
종로구,3412.세운상가,202108,813
종로구,3413.종로플레이스,202108,1827
종로구,3414.종로5가역 4번출구,202108,1050
종로구,3416.동묘앞역 6번출구,202108,1974
종로구,3417.창신3동주민센터,202108,1123
종로구,3418.창신역2번 출구,202108,193
종로구,3419.국립어린이과학관,202108,583
종로구,342. 대학로 마로니에공원,202108,2789
종로구,3420.성균관대입구사거리(맥도날드),202108,1193
종로구,3421.혜화역 1번출구,202108,2252
종로구,3422.성균관대 정문,202108,2076
종로구,3423.현대그룹(본사),202108,985
종로구,3425.광화문 풍림스페이스본 1단지앞,202108,699
종로구,3426.독립문역 2번출구 뒤,202108,360
종로구,3427.인왕산 아이파크 정문,202108,327
종로구,3428.서울미술관,202108,234
종로구,3429.AW컨벤션앞,202108,217
종로구,343. 예일빌딩(율곡로) 앞,202108,816
종로구,3430.구기치안센터 앞,202108,183
종로구,3431.로제우스 레포츠센터,202108,268
종로구,3432.종로2가 사거리,202108,1461
종로구,344. 성균관대 E하우스 앞,202108,1032
종로구,345. 서울보증보험본사 앞,202108,1079
종로구,348. 독립문역 사거리,202108,1104
종로구,349. 사직동주민센터,202108,902
종로구,351. 청운초교 앞 삼거리,202108,812
종로구,352. 중앙고입구 삼거리,202108,406
종로구,353. 재동초교 앞 삼거리,202108,1102
종로구,354. 포르투갈 대사관 앞,202108,1107
종로구,355. 서울사대부속초교 앞,202108,1226
종로구,356. KT혜화지사 앞,202108,1119
종로구,358. 성대입구 사거리,202108,1243
종로구,359. 원남동사거리,202108,1053
종로구,361. 동묘앞역 1번출구 뒤,202108,3535
종로구,362. 청계8가 사거리,202108,2441
종로구,363. 신설동역 11번출구 뒤,202108,1986
종로구,364. 창신역 1번출구 앞,202108,584
종로구,367. 독립문역 3-1번출구,202108,1473
종로구,368. SK 서린빌딩 앞,202108,1491
종로구,369. 광화문 시민열린마당,202108,1619
종로구,385. 종각역 5번출구,202108,1543
종로구,388. 동성중학교 앞,202108,624
종로구,393. 동대문역 8번 출구,202108,2638
종로구,394. 경희궁 자이 3단지,202108,1241
종로구,395. 경희궁 자이 2단지,202108,1402
종로구,397. 종묘공영주차장 건너편,202108,598
종로구,446. 상명대입구,202108,745
종로구,447. 신영동삼거리,202108,146
종로구,449. 일성아파트,202108,329
종로구,450. 효자동 삼거리,202108,862
종로구,451. 청와대앞길,202108,321
