대여소 그룹,대여소명,대여일자,대여건수
금천구, 월드메르디앙 벤처센터 2차,201712,159
금천구, STX V타워,201712,58
금천구, 금천구청 앞 자전거거치대,201712,61
강북구, 이디야 커피 수유역점 앞,201712,205
강북구, 다이소 삼양시장점,201712,99
강북구, 강북문화예술회관,201712,107
강북구, 강북구청 사거리 버스정류소 앞,201712,136
강북구, 미아동 복합청사,201712,52
강북구, 송천동 주민센터,201712,74
강북구, 성실교회,201712,35
강북구, 세븐일레븐 수유장미원점 앞,201712,76
강북구, 우이초등학교 후문 옆,201712,32
강북구, SK telecom(수유직영점) 앞,201712,112
성북구, 국민은행 종암동지점 앞,201712,303
도봉구, 도봉산광역환승센터앞 ,201712,35
도봉구, 보건소사거리(다비치안경창동점),201712,98
영등포구, NH농협은행 앞,201712,496
금천구, 독산보도육교 앞 자전거 보관소,201712,154
금천구, 금천구립 독산도서관,201712,33
구로구, 신도림동주민센터 앞,201712,135
구로구, 도림천역 1번 출구 앞,201712,204
구로구, 신도림역 1번 출구 앞,201712,575
구로구, 구일우성(아) 육교 밑,201712,93
구로구, 해원리바파크 육교 밑,201712,314
구로구, 낙원교회 맞은편,201712,14
구로구, 구로디지털단지역 앞,201712,473
구로구, 한신휴아파트 앞,201712,95
영등포구, 여의도초교 앞,201712,407
구로구, 구로리공원,201712,91
구로구, 구로중학교앞,201712,77
구로구, 서울미래초등학교 사거리,201712,102
구로구, 삼부르네상스파크빌,201712,101
구로구, 고척스카이돔구장 광장,201712,161
구로구, 고척근린공원 고척도서관 앞,201712,64
구로구, 개봉지구대 개봉치안센터,201712,30
구로구, 개봉푸르지오아파트 상가,201712,88
구로구, 한진아파트 입구,201712,81
영등포구, 시범아파트버스정류장 옆,201712,605
동작구, 노들역 1번출구,201712,266
동작구, 유한양행앞,201712,182
동작구, 노량진근린공원 대방공원,201712,82
동작구, 장승배기역 5번출구,201712,459
동작구, 신대방삼거리역 3번출구쪽,201712,170
영등포구, 진주아파트상가 앞,201712,441
동작구, 장승배기역2번출구뒷편쪽,201712,124
동작구, 상도역 1번출구,201712,184
동작구, 흑석역 1번출구,201712,258
동작구, 중앙대학교 정문,201712,100
동작구, 정금마을 마을버스정류장,201712,40
동작구, 동작역 5번출구 동작주차공원,201712,34
동작구, 동작역 7번출구,201712,28
동작구, 비계 버스정류소,201712,49
동작구, 노량진역 5번출구,201712,477
마포구, 합정역 5번출구 앞,201712,236
영등포구, 롯데캐슬 앞,201712,478
동작구, 삼익아파트,201712,105
동작구, 상도 아이파크 아파트,201712,72
관악구, 봉림교 교통섬,201712,710
관악구, 신림동 우방아파트,201712,266
관악구, 미성동 신림체육센터,201712,102
관악구, 난곡 새마을금고,201712,164
관악구, 보성운수차고지 맞은편,201712,40
관악구, 신림역 5번출구,201712,216
관악구, 난우길입구,201712,45
영등포구, 앙카라공원 앞,201712,273
관악구, 사당역 5번출구,201712,74
관악구, 도림천 신화교,201712,281
관악구, 은천치안센터,201712,203
관악구, 서울대입구역 마에스트로,201712,153
관악구, 에이스에이존빌딩,201712,141
관악구, 낙성대로 입구,201712,164
영등포구, 샛강역 1번출구 앞,201712,359
관악구, 관악구청교차로,201712,119
관악구, 낙성대 과학전시관,201712,141
관악구, 영어마을 관악캠프,201712,47
관악구, KT&G 관악지점,201712,82
관악구, 신림1교 교차로,201712,201
관악구, 은천초등학교 육교,201712,133
동작구, 보라매역 8번출구,201712,154
동작구, 녹십초요양병원앞,201712,170
동작구, 신대방삼거리역 6번출구쪽,201712,292
동작구, 사당동 아르테스 웨딩앞,201712,83
영등포구, 여의나루역 1번출구 앞,201712,824
동작구, 사당중학교 버스정류소,201712,59
동작구, 삼일초등학교 인근,201712,167
동작구, 동작구민 체육센터,201712,241
노원구, 공릉역 1번 출구 앞,201712,282
노원구, 중계동 하나프라자빌딩 앞(중1-1),201712,149
송파구, 밀리아나2빌딩 앞,201712,156
송파구, 마천CU우방점 앞,201712,79
송파구, 방이삼거리,201712,428
송파구, 오금역 7번 출구 인근,201712,218
서초구, 본마을 정류소 앞,201712,17
서초구,청계산입구역 1번출구,201712,425
서초구, 내곡3단지 어린이공원 앞,201712,272
서초구, 언남초등학교 앞,201712,285
서초구, 반포1동 주민센터 앞,201712,63
서초구,서초현대4차아파트 201동 맞은편,201712,140
서초구, 고속터미널역 5번출구 앞,201712,178
서초구, 신반포역 2번출구 앞,201712,104
서초구,아크로리버뷰 부지 앞,201712,74
서초구," 고속터미널역 8-1번, 8-2번 출구 사이",201712,413
서초구, 반포본동 주민센터 앞,201712,244
서초구,하나은행 방배동지점 앞,201712,90
서초구,사당역 12번출구 뒤,201712,182
서초구, 방배래미안 정문 앞,201712,44
서초구,백석예술대학교 제3캠퍼스 앞,201712,41
서초구, 신동아럭스빌아파트 앞,201712,46
서초구,방배열린문화센터 앞,201712,108
서초구,뒷벌공원 옆,201712,165
서초구,로고스교회 맞은 편,201712,43
마포구, 상암월드컵파크 10단지 앞,201712,171
서초구,이수역 4번 출구,201712,211
서초구, 삼성타운(삼성생명) A동 맞은편,201712,321
서초구, 서초신동아1차아파트 옆,201712,60
서초구,KT 서초지사 앞,201712,83
서초구,서울남부터미널 대합실 입구,201712,153
서초구,교대역 6번출구,201712,186
서초구,양재전화국 사거리,201712,183
서초구,양재역 11번 출구 앞,201712,317
서초구,서울가정법원,201712,135
서초구,교육개발원입구 교차로,201712,265
마포구, 상암월드컵파크 9단지 앞,201712,224
서초구,양재초등학교 맞은편,201712,82
서초구,섬들근린공원,201712,169
서초구,시민의숲역 1번출구 옆,201712,432
서초구,양재동 꽃시장 입구,201712,44
서초구, 하나로클럽 양재점 맞은편,201712,30
서초구,구룡사 삼거리,201712,64
서초구, 한신16차아파트 119동 앞,201712,122
강남구, 현대고등학교 건너편,201712,176
강남구, 세곡사거리 대왕파출소 앞,201712,7
강남구, 리엔파크 2단지 앞,201712,40
마포구, 부엉이공원 앞,201712,184
서초구, 잠원역 3번-4번 출구사이 ,201712,155
서초구, 더케이호텔 입구(양재2) ,201712,59
강남구, 대모산입구역 2번출구 앞,201712,147
강남구, 청담역(우리들병원 앞),201712,85
강남구, 삼성도로공원,201712,113
강남구, 학동로 래미안 아파트 앞,201712,57
강남구, 교보타워 버스정류장(신논현역 3번출구 후면),201712,308
강남구, 논현역 7번출구,201712,75
강남구, 신영 ROYAL PALACE 앞,201712,61
강남구, MCM 본사 직영점 앞,201712,79
강남구, 압구정역 2번 출구 옆,201712,343
강남구, 압구정파출소 앞,201712,199
강남구, 청담동 맥도날드 옆(위치),201712,89
강남구, 청담역 13번 출구 앞,201712,91
강남구, 금원빌딩 앞,201712,124
강남구, 포스코사거리(기업은행),201712,148
강남구, 청담나들목입구,201712,60
강남구, 봉은사역 5번출구 옆,201712,159
마포구, 합정역 7번출구 앞,201712,415
마포구, DMC빌 앞,201712,296
강남구, 삼성역 8번출구,201712,140
강남구, 삼성중앙역4번출구(문화센터더 리빌),201712,69
강남구, 포스코4거리 서측(수협 삼성동 지점),201712,120
강남구, 도곡역 대치지구대 방향,201712,127
강남구, 학여울역 사거리,201712,154
강남구, 삼성역 3번 출구,201712,126
강남구, 주식회사 오뚜기 정문 앞,201712,60
강남구, 천주교 대치 2동 교회 옆,201712,132
강남구, 대치동 버거킹대치점,201712,164
강남구, 대치동 삼성로,201712,114
마포구, 상암월드컵파크 7단지 앞,201712,174
강남구, 뱅뱅사거리 랜드마크타워 앞,201712,273
강남구, 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201712,94
강남구, 르네상스호텔사거리 역삼지하보도 2번출구,201712,98
강남구, 스타벅스 앞,201712,142
강남구, 동영문화센터앞,201712,115
강남구, 선릉역3번출구,201712,204
강남구, 양재역 3번출구 주변,201712,242
강남구,삼호@ 2동 ( 간선도로),201712,100
강남구, 3호선 매봉역 3번출구앞,201712,181
강남구, 강남세브란스교차로  래미안그레이튼 104동 앞,201712,96
마포구, 마포구청 앞,201712,637
강남구, 현대아파트 정문 앞,201712,112
강남구, 삼호물산버스정류장(23370) 옆,201712,265
강남구, 일원역 4~5번 출구 사이,201712,89
강남구, 대청역 1번출구  뒤,201712,106
강서구, 신방화사거리,201712,56
성북구, 한성대입구역6번출구 뒤,201712,145
성북구, 만해공원,201712,25
성북구, 안암로터리 버스정류장 앞,201712,685
강서구, 공항중학교앞,201712,53
강서구, 화곡역 6번출구,201712,73
마포구, 마포구 육아종합지원센터,201712,175
강동구, 둔촌 주공 GS 맞은편,201712,191
강서구, 방화역 4번출구앞,201712,141
강서구, 등촌역 1번출구옆,201712,130
강서구, 스타벅스앞,201712,210
강서구, 명덕고교입구(영종빌딩),201712,141
송파구, 가락시장역 3번 출구,201712,174
송파구, 송파역 2번 출구앞,201712,156
마포구, LG CNS앞,201712,442
송파구, 잠실역 6번출구,201712,269
성북구, 한성대입구역2번출구,201712,181
중랑구, 먹골역 1번출구 뒤,201712,95
중랑구, 사가정역 1번출구,201712,153
마포구, 서울시 공공자전거 상암센터,201712,109
중랑구, 상봉역 3번출구,201712,191
중랑구, 용마산역 1번출구,201712,40
중랑구, 원묵고등학교,201712,101
중랑구, 장안중학교,201712,75
중랑구, 중랑구청,201712,45
중랑구, 중랑구청 사거리,201712,168
중랑구, 중화역 2번출구,201712,121
강북구, 서울북부수도사업소,201712,55
마포구, 누리꿈스퀘어 옆,201712,691
강북구, 번동주공5단지 관리사무소 앞,201712,22
강북구, 번동 금호어울림아파트102동앞,201712,20
강북구, 강북중학교 앞,201712,89
강북구, 강북구청 뒷편,201712,11
강북구, 월드전기조명인테리어(우이동),201712,50
노원구, 헬스케어,201712,49
노원구, 중계동 노원구민체육센터 옆(중1-2),201712,86
노원구, 노일초등학교 앞,201712,57
노원구, 수연빌딩 앞,201712,25
마포구, 홈플러스 앞,201712,586
구로구, 개봉역 1번 출구 자전거보관서쪽,201712,107
구로구, 오류동역 2번출구,201712,54
구로구, 온수역 북측,201712,27
구로구, 구로역 광장,201712,177
구로구, 천왕이펜하우스 4단지 상가 앞,201712,92
구로구, 천왕연지타운2단지 앞,201712,86
구로구, 천왕역 4번출구 뒤,201712,130
동작구, 사육신공원앞,201712,176
서초구, 바우뫼문화복지회관,201712,240
마포구, 상암중학교 옆,201712,98
서초구, 우솔초등학교 맞은편,201712,54
서초구, 서초유치원 맞은편,201712,72
관악구, 은천로입구 가로공원,201712,216
관악구, 관악농협농산물백화점,201712,143
관악구, 중앙동 동진빌딩,201712,144
관악구, 미림여고입구 교차로,201712,456
관악구, 서울산업정보학교,201712,87
관악구, 낙성대역 3번출구 뒤,201712,161
서초구, 서울시 품질시험소 앞,201712,68
마포구, 월드컵경기장역 3번출구 옆,201712,364
서초구, 하이브랜드 앞,201712,309
송파구, 롯데월드타워(잠실역2번출구 쪽),201712,800
송파구, 방이역 4번출구,201712,190
송파구, 잠실4동 주민센터 옆,201712,175
송파구, 거여역 8번출구 뒤,201712,75
송파구, 마천사거리 ,201712,97
송파구, 송파중학교 정문,201712,72
송파구, 문정 법조단지3,201712,77
마포구, 신한은행 서교동금융센터점 앞,201712,676
마포구, DMC홍보관,201712,293
송파구, 문정 법조단지4,201712,98
송파구, 문정 법조단지5,201712,15
송파구, 문정 법조단지6,201712,15
송파구, 문정 법조단지7,201712,235
송파구, 문정 법조단지8,201712,158
송파구, 문정 법조단지9,201712,235
송파구, 문정 법조단지10,201712,150
송파구, 문정 법조단지11,201712,85
송파구, 방이초등학교,201712,277
송파구, 아주중학교건너편,201712,152
마포구, DMC산학협력연구센터 앞,201712,400
성북구, 월곡역 3번출구,201712,187
중랑구, 상봉시장앞 교차로 한성빌딩 앞,201712,97
노원구, 광운대역 앞,201712,166
노원구, 상계역(4번출구),201712,202
노원구, 수락산역 4번출구,201712,36
도봉구, 기업은행 앞,201712,76
구로구, 대림역4번출구,201712,183
구로구, 동양미래대학교 정문 옆,201712,233
마포구, 상암월드컵파크 3단지 후문,201712,224
구로구, 개봉역(북측광장),201712,156
동작구, 이수역 11번출구쪽,201712,207
동작구, 사당역 7번출구쪽,201712,89
서초구, 청계산입구역 2번출구,201712,79
서초구, 내곡파출소 신축공사부지 뒤 정자,201712,37
서초구, 서초구립반포도서관 앞,201712,133
서초구, 반포종합운동장 입구,201712,86
서초구, 서초리슈빌S 글로벌 앞,201712,181
마포구, DMC역 2번출구 옆,201712,353
송파구, 거여역 3번출구,201712,77
성북구, 돈암초교 입구,201712,226
동작구, 흑석역 4번출구,201712,97
송파구, 삼전사거리 포스코더샵,201712,295
관악구, 관악동작견인차량보관소,201712,190
서초구, 이수역 1번출구,201712,215
구로구, 디지털입구 교차로,201712,236
강남구, 청소년수련관(수영장)앞,201712,31
종로구, 상명대입구,201712,84
종로구, 신영동삼거리,201712,44
마포구, 상암동주민센터 옆,201712,250
종로구, 일성아파트,201712,32
중랑구, 하나은행 면목지점,201712,141
중구, 을지로4가역 1번출구,201712,182
중구, 충무로역 1번출구,201712,267
중구, 서울역 서부교차로2,201712,242
성북구, 성북구청,201712,183
강북구," 미아역 3번,4번 출구 사이",201712,103
서초구, 이수고가차도 남단,201712,172
마포구, DMC역 9번출구 앞,201712,818
관악구, 조원동 미성아파트,201712,156
관악구, 서울신성초등학교,201712,332
관악구, 농협 관악문성지점,201712,109
강남구, 청담역 2번출구,201712,29
강남구, 강남구청,201712,48
강남구, 삼성역 5~6번 출구 사이,201712,223
강남구, 도곡1동 주민센터 교차로,201712,143
강남구, 구룡초사거리 (현대아파트10동 앞 ),201712,150
강남구," 국립국악중,고교 정문 맞은편",201712,65
강남구, 역삼빌딩 앞(하나은행 옆),201712,111
마포구, 상암월드컵파크 1단지 교차로,201712,296
강남구, 래미안그레이튼102동앞,201712,93
강남구, 두산건설 본사,201712,58
강남구, 서울본부세관(건설회관 앞),201712,59
강남구, 강남구청역 2번출구 뒤,201712,145
노원구, 서울여대 남문,201712,142
관악구, 서울대입구역 1번출구,201712,162
강남구, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201712,95
성동구, 중랑물재생센터(서울새활용플라자),201712,178
마포구, 문화비축기지,201712,49
광진구, 어린이대공원역 3번출구 앞,201712,662
노원구, 한내근린공원 남측,201712,54
노원구, 한내근린공원 북측,201712,72
광진구, 건국대학교 (입학정보관),201712,502
광진구, 건국대학교 (행정관),201712,134
광진구, 건국대학교 학생회관,201712,424
강서구, 신방화역환승주차장,201712,159
관악구, 신림역 8번출구,201712,269
중구, 정동길입구,201712,156
종로구, 효자동 삼거리,201712,231
종로구, 청와대앞길,201712,196
광진구, 광진구의회 앞,201712,576
광진구,자양중앙나들목,201712,177
송파구,문정2동 주민센터,201712,29
광진구, 광진구청 앞,201712,307
광진구, 중곡역 1번출구,201712,40
광진구, 광진유진스웰,201712,33
광진구, 원일교회,201712,196
광진구, 신양초교앞 교차로,201712,124
광진구, 뚝섬유원지역 1번출구 앞,201712,571
양천구, LG전자베스트샵 신정점 ,201712,1
마포구, 서교동 사거리,201801,355
양천구, 서울시 도로환경관리센터,201801,0
양천구, 으뜸공원,201801,0
양천구, 목동2단지 상가,201801,0
광진구, 자양사거리 광진아크로텔 앞,201801,349
성동구, 금호 어울림 아파트 앞,201801,89
은평구, 연신내역 1번 출구 ,201801,0
성동구, 성수아이에스비즈타워 앞,201801,180
강동구, 한국종합기술사옥 앞,201801,24
강동구,  강동구청 앞,201801,88
강동구, 상일초등학교,201801,9
강동구, 대명초교 입구 교차로,201801,45
강동구, 프라자 아파트 앞,201801,23
강동구, 포레스 주상복합 빌딩,201801,32
강동구, 롯데 시네마,201801,93
강동구, 미호 플랜트 앞,201801,70
강동구, 암사동 CBIS,201801,9
강동구, 선사고등학교,201801,26
성동구, 성수아카데미타워 앞,201801,273
강동구, 고덕동 아남아파트,201801,85
강동구, 고덕동 래미안 힐스테이트,201801,5
강동구, 고덕역 4번출구,201801,141
강동구, 고덕동 주양쇼핑,201801,57
강동구, 강일 6단지,201801,8
강동구, 강일 다솜 어린이 공원,201801,14
강동구, 고덕초등학교,201801,8
강동구, 묘곡초등학교,201801,49
강동구,5단지 사이,201801,10
성동구, 이마트 버스정류소 옆,201801,502
강동구, 굽은다리역,201801,117
성동구, 서울숲 남문 버스정류소 옆,201801,97
송파구, 석촌역 2번출구,201801,16
송파구, 오금역 3번 출구 뒤,201801,59
송파구, 문정현대아파트 교차로,201801,78
송파구, 가락시장역 롯데마트앞,201801,67
송파구, 가락미륭아파트 앞,201801,128
송파구, 방이역 1번출구,201801,104
성동구, 서울숲역 4번 출구 옆,201801,204
송파구, 송파여성문화회관 앞,201801,111
송파구, 장지공영차고지,201801,29
송파구, 천호역 10번 출구 앞,201801,67
송파구, 문정동 근린공원,201801,88
송파구, 문정동 글샘 공원,201801,29
송파구, 올림픽공원 남2문 앞,201801,80
송파구, 리센츠아파트 ,201801,90
송파구, 송파도서관,201801,151
성동구, 뚝섬역 1번 출구 옆,201801,377
송파구, 영파여고 앞,201801,57
중랑구, (구)신한은행 중랑교지점,201801,50
중랑구, 구립망우청소년독서실,201801,52
중랑구, 용마지구대,201801,11
중랑구, 중랑전화국 교차로,201801,65
중랑구, 면목역 3번출구,201801,67
중랑구, 코스트코 상봉점,201801,106
마포구, 제일빌딩 앞,201801,157
마포구, 상암한화오벨리스크 1차 앞,201801,278
강북구, 수유동 채선당앞,201801,25
강북구, 미아역 1번 출구 뒤,201801,50
강북구, 삼각산동 주민센터,201801,36
강북구, 미아동 한국전력공사,201801,72
강북구, 광산사거리,201801,75
강북구, 미아사거리 1번 출구,201801,131
강북구, 번3동 주민센터 교차로,201801,29
강북구," 번동 주공3, 4단지 교차로",201801,54
강북구, 북서울 꿈의 숲 동문,201801,29
강북구, 효성인텔리안 앞,201801,116
성동구, 뚝섬역 5번 출구 정류소 옆,201801,324
강북구, 번동 두산위브 101동 옆,201801,120
노원구, 태릉입구역 8번출구,201801,67
노원구, 삼육대 입구,201801,26
노원구, 중계근린공원내,201801,105
노원구, 맥도날드 상계점 앞,201801,31
성동구, 성수사거리 버스정류장 앞,201801,452
노원구, 파르코 앞,201801,10
노원구, 당고개입구 오거리,201801,20
노원구, 공릉1단지아파트,201801,99
노원구, 중앙하이츠 아파트 입구,201801,75
노원구, 노원구청 ,201801,81
노원구, 중계동 을지중학교,201801,47
노원구, 서울시립과학관,201801,24
도봉구, 쌍문동 청소년 랜드,201801,18
광진구, 광양중학교 앞,201801,103
도봉구, 도봉문화정보도서관 삼거리,201801,32
도봉구, 서울특별시교육청도봉도서관,201801,27
도봉구, 하나로마트 창동점,201801,55
도봉구, 시립창동운동장 입구,201801,14
도봉구, 신도봉사거리 버스정류장,201801,18
도봉구, 도봉구청 옆(중랑천변),201801,54
도봉구, 창동역 2번출구 ,201801,55
광진구, 광진메디칼 앞,201801,166
금천구, 솔브레인이엔지 뒤편,201801,41
금천구, 가산동 주민센터,201801,41
금천구, 한울중학교,201801,16
금천구, 독산고등학교,201801,42
금천구, 롯데캐슬골드파크1차 서문,201801,62
중구, 정동사거리,201801,488
서초구, 서초4동주민센터 ,201801,96
서초구, 주홍교 하부,201801,57
서초구, 교대입구 교차로,201801,44
서초구, 일동제약 사거리,201801,87
서초구, 양재시민의숲역 3번출구,201801,111
서초구, 염곡치안센터 건너편,201801,5
서초구, 영동1교 (양재천근린공원),201801,65
종로구, 경복궁역 7번출구 앞,201801,397
강남구, 압구정역 교차로,201801,12
강남구, 신사동 가로수길 입구,201801,104
강남구, 강남 을지병원 교차로,201801,0
강남구, 도산대로 렉서스 앞,201801,44
강남구, K+ 타워 앞,201801,27
강남구, 도곡동 경남아파트 건너편,201801,87
강남구, 한티역 3번출구,201801,117
종로구, 경복궁역 4번출구 뒤,201801,504
강남구, 한국우편사업진흥원,201801,30
강남구, 대치역 사거리,201801,143
강남구, 개포동역 사거리,201801,73
강남구, 수서역 1번출구 앞,201801,27
강남구, 수서역 5번출구 뒤,201801,65
서대문구, 서대문구청,201801,47
종로구, 광화문역 1번출구 앞,201801,501
광진구, 영동대교 북단,201801,136
광진구, 어린이회관,201801,122
광진구, 화양사거리,201801,307
광진구, 세종사이버대학교,201801,276
성동구, 응봉역 1번출구,201801,73
성동구, 상왕십리역 1번출구,201801,183
성동구, 왕십리교회옆,201801,123
서대문구, 사루비아 빌딩 앞,201801,335
종로구, 광화문역 2번출구 앞,201801,269
성북구, 성북3교 위,201801,116
성북구, 돈암성당 옆,201801,146
성북구, 용문2교 옆,201801,89
성북구, 삼성전자서비스 성북센터,201801,38
성북구, 광운초등학교 앞,201801,20
성북구, 성북쉼터 앞,201801,33
성북구, 한성대7번출구 앞,201801,91
성북구, 아리랑시네센터 앞,201801,91
종로구, 종로구청 옆,201801,365
성북구, 길음8골어린이공원 옆,201801,105
성북구, 길음래미안아파트817동 상가 앞,201801,27
성북구, 성북제일새마을금고 본점 앞,201801,70
성북구, 월계2교 버스정류장 앞,201801,14
성북구, SK제삼주유소 앞,201801,91
성북구, e 편한세상 보문아파트 내,201801,18
성북구, 금호어울림센터힐 내,201801,22
구로구, 도야미리숯불갈비 앞,201801,41
구로구, 구일고등학교 정문 ,201801,68
종로구, 광화문역 7번출구 앞,201801,255
구로구, 강서수도사업소민원센터,201801,93
구로구, 화광신문사 앞,201801,110
구로구, 신도림테크노근린공원,201801,114
구로구, 가리봉동주민센터,201801,85
종로구, 서울역사박물관 앞,201801,356
구로구, 대림역 1번 출입구 밑,201801,61
구로구, 남구로역 5번 출입구 앞,201801,35
종로구, 광화문 S타워 앞,201801,188
구로구, 구로1동우체국 앞,201801,33
종로구, 광화문역 6번출구 옆,201801,318
중구, 청계광장 옆,201801,244
중구, 서울광장 옆,201801,615
중구, 시청역 1번출구 뒤,201801,457
종로구, 국립현대미술관,201801,444
종로구, 종각역 1번출구 앞,201801,546
용산구, 국군복지단,201801,19
용산구, 숙대입구역 8번,201801,90
중구, 광교사거리 남측,201801,132
중구, 을지로입구역 4번출구 앞,201801,435
중구, KEB 하나은행 본점 앞,201801,310
중구, 명동성당 앞,201801,154
서대문구, 일진아이윌아파트 옆,201801,375
중구, 신세계백화점 본점 앞,201801,236
종로구, 안국역 5번출구 앞,201801,404
종로구, 낙원상가 옆,201801,545
종로구, 탑골공원 앞,201801,401
종로구, 청계2가 사거리 옆,201801,361
중구, 을지로2가 사거리 북측,201801,307
중구, 을지로2가 사거리 남측,201801,201
마포구, 상수역 2번출구 앞,201801,249
종로구, 종로3가역 2번출구 뒤,201801,523
종로구, 종로3가역 15번출구 앞,201801,296
중구, 티마크 호텔 앞,201801,246
종로구, 창경궁 입구,201801,113
종로구, 세운스퀘어 앞,201801,524
종로구, 종로4가 사거리,201801,519
종로구, 혜화동 로터리,201801,90
종로구, 혜화역 3번출구 뒤,201801,272
종로구, 대학로 마로니에공원,201801,379
종로구, 예일빌딩(율곡로) 앞,201801,156
마포구, 극동방송국 앞,201801,325
종로구, 성균관대 E하우스 앞,201801,407
종로구, 서울보증보험본사 앞,201801,277
중구, 맥스타일 앞,201801,465
중구, 동대문역사문화공원역 9번출구 앞,201801,287
종로구, 사직동주민센터,201801,352
종로구, 청운초교 앞 삼거리,201801,242
종로구, 중앙고입구 삼거리,201801,66
종로구, 재동초교 앞 삼거리,201801,197
서대문구, 홍은사거리,201801,221
종로구, 포르투갈 대사관 앞,201801,317
종로구, 서울사대부속초교 앞,201801,268
종로구, KT혜화지사 앞,201801,364
종로구, 성대입구 사거리,201801,747
종로구, 원남동사거리,201801,321
종로구, 동묘앞역 1번출구 뒤,201801,380
종로구, 청계8가 사거리,201801,288
종로구, 신설동역 11번출구 뒤,201801,198
종로구, 창신역 1번출구 앞,201801,272
마포구, 홍대입구역 2번출구 앞,201801,1154
종로구, 독립문역 3-1번출구 ,201801,167
종로구, SK 서린빌딩 앞,201801,164
종로구, 광화문 시민열린마당,201801,290
종로구, 독립문역 사거리,201801,264
중구, 시청역(2호선) 9번출구 뒤,201801,193
중구, 동대입구역 6번출구 뒤,201801,85
중구, 약수역 3번출구 뒤,201801,85
중구, 청구 어린이공원,201801,17
중구, 청구역 2번출구 앞,201801,157
마포구, 광흥창역 2번출구 앞,201801,234
중구, 다산 어린이공원,201801,209
중구, 청계7가 사거리,201801,370
중구, 서울역9번출구,201801,133
중구, CJ제일제당 앞,201801,216
중구, 장충체육관,201801,41
중구, 약수역 10번출구 앞,201801,88
중구, 신당역 12번 출구 뒤,201801,414
중구, 종로학원본원 ,201801,77
마포구, 홍대입구역 8번출구 앞,201801,464
마포구, 아현역 4번출구 앞,201801,254
마포구, 공덕역 2번출구,201801,165
마포구, 공덕역 8번출구,201801,339
마포구, 공덕역 5번출구,201801,275
마포구, 마포역 1번출구 뒤,201801,242
마포구, 마포역 4번출구 뒤,201801,201
마포구, 용강동 주민센터 앞,201801,205
마포구, 서강대역 2번출구 앞,201801,248
마포구, 망원1동주민센터,201801,246
마포구, 마포구민체육센터 앞,201801,345
마포구, 서강나루 공원,201801,260
마포구, 성산2교 사거리,201801,461
마포구, 마포구청역 ,201801,317
마포구, 가좌역1 번출구 뒤,201801,278
마포구, 서울서부지방법원 앞,201801,268
마포구, 애오개역 4번출구 앞,201801,307
서대문구, 독립문 어린이 공원,201801,207
서대문구, 이대역 4번 출구,201801,241
서대문구, 북아현동 가구거리,201801,175
서대문구, 무악재역1번 출구,201801,60
서대문구, 봉원고가차도 밑,201801,291
마포구, 신수동 사거리,201801,144
서대문구, 명지전문대학교 정문 앞,201801,88
서대문구, 북가좌1동 주민센터 ,201801,118
서대문구, 중앙근린공원,201801,187
서대문구, 가재울 초등학교,201801,307
서대문구, 연가초등학교 옆,201801,159
서대문구, 북가좌 삼거리,201801,102
서대문구, 가재울 뉴타운 주유소 옆,201801,232
서대문구, 임광빌딩 앞,201801,140
마포구, 마포소방서 앞,201801,202
서대문구, 서대문역 8번출구 앞,201801,216
서대문구, 홍연2교옆,201801,411
서대문구, 가좌역 4번출구 앞,201801,314
서대문구, 충정로역 7번출구 뒤,201801,220
성동구, 청계천 박물관 앞,201801,92
성동구, 양지사거리,201801,178
성동구, 상왕십리역 4번 출구 앞,201801,159
성동구, 왕십리역 11번 출구 앞,201801,254
성동구, 금호역 1번출구 앞,201801,55
성동구, 옥수동성당 옆,201801,28
마포구, 신성기사식당 앞,201801,288
성동구, 래미안금호하이리버 아파트 102동 옆,201801,31
성동구, 한양대병원사거리,201801,305
성동구, 용답토속공원 앞,201801,165
성동구, 장한평역 8번 출구 앞,201801,413
성동구, 청계벽산아파트 앞,201801,210
성동구, 우리은행 금호동 지점 앞,201801,21
성동구, 금호사거리,201801,65
성동구, 응봉삼거리,201801,150
성동구, 행당역 2번출구 앞,201801,109
성동구, 한양대후문역 부근,201801,185
서대문구, 문화촌 공원,201801,80
성동구, 답십리역 8번출구 앞,201801,195
성동구, 서울시설공단 앞,201801,151
광진구, 군자교교차로,201801,160
광진구, 군자역 7번출구 베스트샵 앞,201801,600
광진구, 강변역 4번출구 뒤,201801,98
광진구, 구의공원(테크노마트 앞),201801,116
광진구, 광남중학교,201801,57
광진구, 잠실대교북단 교차로,201801,264
광진구, 자양나들목,201801,358
광진구, 아차산역 3번출구,201801,311
마포구, 서강대 정문 건너편,201801,311
동대문구, 휘경2동 주민센터,201801,127
동대문구, 용신동주민센터,201801,135
동대문구, 장안동 사거리,201801,250
동대문구, 답십리초등학교 옆 공원,201801,75
동대문구, 신설동역8번출구,201801,125
동대문구, 휘경공고앞,201801,25
동대문구, 전농삼성아파트,201801,83
동대문구, 제기2교,201801,254
마포구, 서강대 남문 옆,201801,308
동대문구, 동대문중 교차로,201801,150
동대문구, 시립동부병원 앞 사거리,201801,221
동대문구, 신설동역 10번출구 앞,201801,238
동대문구, 용두동 사거리,201801,359
